id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	jxl.write.Label	Label(int,int,java.lang.String)	0	[false, false, false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/Label.java
2	jxl.write.Label	Label(int,int,java.lang.String,jxl.format.CellFormat)	0	[false, false, false, false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/Label.java
3	jxl.write.Label	Label(int,int,jxl.write.Label)	0	[false, false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/Label.java
4	jxl.write.Label	Label(jxl.LabelCell)	0	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/Label.java
5	jxl.write.Label	setString(java.lang.String)	6	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/Label.java
7	jxl.write.Label	copyTo(int,int)	8	[false, false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/Label.java
9	jxl.write.biff.LabelRecord	LabelRecord(int,int,java.lang.String)	0	[false, false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/LabelRecord.java
10	jxl.write.biff.LabelRecord	LabelRecord(int,int,java.lang.String,jxl.format.CellFormat)	0	[false, false, false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/LabelRecord.java
11	jxl.write.biff.LabelRecord	LabelRecord(int,int,jxl.write.biff.LabelRecord)	0	[false, false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/LabelRecord.java
12	jxl.write.biff.LabelRecord	LabelRecord(jxl.LabelCell)	0	[false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/LabelRecord.java
13	jxl.write.biff.LabelRecord	getType()	14	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/LabelRecord.java
15	jxl.write.biff.LabelRecord	getData()	16	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/LabelRecord.java
17	jxl.write.biff.LabelRecord	getContents()	18	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/LabelRecord.java
19	jxl.write.biff.LabelRecord	getString()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/LabelRecord.java
6	jxl.write.biff.LabelRecord	setString(java.lang.String)	0	[false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/LabelRecord.java
20	jxl.write.biff.LabelRecord	setCellDetails(jxl.biff.FormattingRecords,jxl.write.biff.SharedStrings,jxl.write.biff.WritableSheetImpl)	21	[false, false, false]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/LabelRecord.java
22	jxl.write.biff.CellValue	CellValue(jxl.biff.Type,int,int)	0	[false, false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
23	jxl.write.biff.CellValue	CellValue(jxl.biff.Type,jxl.Cell)	0	[false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
24	jxl.write.biff.CellValue	CellValue(jxl.biff.Type,int,int,jxl.format.CellFormat)	0	[false, false, false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
25	jxl.write.biff.CellValue	CellValue(jxl.biff.Type,int,int,jxl.write.biff.CellValue)	0	[false, false, false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
26	jxl.write.biff.CellValue	setCellFormat(jxl.format.CellFormat)	27	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
28	jxl.write.biff.CellValue	getRow()	29	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
30	jxl.write.biff.CellValue	getColumn()	31	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
32	jxl.write.biff.CellValue	isHidden()	33	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
16	jxl.write.biff.CellValue	getData()	34	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
21	jxl.write.biff.CellValue	setCellDetails(jxl.biff.FormattingRecords,jxl.write.biff.SharedStrings,jxl.write.biff.WritableSheetImpl)	0	[false, false, false]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
35	jxl.write.biff.CellValue	isReferenced()	0	[]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
36	jxl.write.biff.CellValue	getXFIndex()	0	[]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
37	jxl.write.biff.CellValue	getCellFormat()	38	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
39	jxl.write.biff.CellValue	incrementRow()	0	[]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
40	jxl.write.biff.CellValue	decrementRow()	0	[]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
41	jxl.write.biff.CellValue	incrementColumn()	0	[]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
42	jxl.write.biff.CellValue	decrementColumn()	0	[]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
43	jxl.write.biff.CellValue	columnInserted(jxl.Sheet,int,int)	0	[false, false, false]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
44	jxl.write.biff.CellValue	columnRemoved(jxl.Sheet,int,int)	0	[false, false, false]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
45	jxl.write.biff.CellValue	rowInserted(jxl.Sheet,int,int)	0	[false, false, false]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
46	jxl.write.biff.CellValue	rowRemoved(jxl.Sheet,int,int)	0	[false, false, false]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
47	jxl.write.biff.CellValue	getSheet()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
48	jxl.write.biff.CellValue	addCellFormat()	0	[]		private	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
49	jxl.write.biff.CellValue	getCellFeatures()	50	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
51	jxl.write.biff.CellValue	getWritableCellFeatures()	52	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
53	jxl.write.biff.CellValue	setCellFeatures(jxl.write.WritableCellFeatures)	54	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
55	jxl.write.biff.CellValue	addCellFeatures()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
56	jxl.write.biff.CellValue	removeCellFeatures()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
57	jxl.write.biff.CellValue	removeComment(jxl.biff.drawing.Comment)	0	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
58	jxl.write.biff.CellValue	removeDataValidation()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
59	jxl.write.biff.CellValue	setCopied(boolean)	0	[false]		package	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/CellValue.java
60	jxl.biff.WritableRecordData	WritableRecordData(jxl.biff.Type)	0	[false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/biff/WritableRecordData.java
61	jxl.biff.WritableRecordData	WritableRecordData(jxl.read.biff.Record)	0	[false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/biff/WritableRecordData.java
62	jxl.biff.WritableRecordData	getBytes()	63	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/biff/WritableRecordData.java
64	jxl.biff.WritableRecordData	handleContinueRecords(byte[])	0	[false]		private	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/biff/WritableRecordData.java
34	jxl.biff.WritableRecordData	getData()	0	[]		protected	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/biff/WritableRecordData.java
65	jxl.biff.RecordData	RecordData(jxl.read.biff.Record)	0	[false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/biff/RecordData.java
66	jxl.biff.RecordData	RecordData(jxl.biff.Type)	0	[false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/biff/RecordData.java
67	jxl.biff.RecordData	getRecord()	0	[]		protected	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/biff/RecordData.java
68	jxl.biff.RecordData	getCode()	0	[]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/biff/RecordData.java
63	jxl.biff.ByteData	getBytes()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/biff/ByteData.java
27	jxl.write.WritableCell	setCellFormat(jxl.format.CellFormat)	0	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/WritableCell.java
8	jxl.write.WritableCell	copyTo(int,int)	0	[false, false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/WritableCell.java
52	jxl.write.WritableCell	getWritableCellFeatures()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/WritableCell.java
54	jxl.write.WritableCell	setCellFeatures(jxl.write.WritableCellFeatures)	0	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/WritableCell.java
29	jxl.Cell	getRow()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/Cell.java
31	jxl.Cell	getColumn()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/Cell.java
14	jxl.Cell	getType()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/Cell.java
33	jxl.Cell	isHidden()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/Cell.java
18	jxl.Cell	getContents()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/Cell.java
38	jxl.Cell	getCellFormat()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/Cell.java
50	jxl.Cell	getCellFeatures()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/Cell.java
69	jxl.LabelCell	getString()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/LabelCell.java
70	jxl.format.CellFormat	getFormat()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
71	jxl.format.CellFormat	getFont()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
72	jxl.format.CellFormat	getWrap()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
73	jxl.format.CellFormat	getAlignment()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
74	jxl.format.CellFormat	getVerticalAlignment()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
75	jxl.format.CellFormat	getOrientation()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
76	jxl.format.CellFormat	getBorder(jxl.format.Border)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
77	jxl.format.CellFormat	getBorderLine(jxl.format.Border)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
78	jxl.format.CellFormat	getBorderColour(jxl.format.Border)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
79	jxl.format.CellFormat	hasBorders()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
80	jxl.format.CellFormat	getBackgroundColour()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
81	jxl.format.CellFormat	getPattern()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
82	jxl.format.CellFormat	getIndentation()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
83	jxl.format.CellFormat	isShrinkToFit()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
84	jxl.format.CellFormat	isLocked()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/CellFormat.java
85	jxl.format.Format	getFormatString()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Format.java
86	jxl.format.Font	getName()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Font.java
87	jxl.format.Font	getPointSize()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Font.java
88	jxl.format.Font	getBoldWeight()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Font.java
89	jxl.format.Font	isItalic()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Font.java
90	jxl.format.Font	isStruckout()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Font.java
91	jxl.format.Font	getUnderlineStyle()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Font.java
92	jxl.format.Font	getColour()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Font.java
93	jxl.format.Font	getScriptStyle()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Font.java
94	jxl.format.Alignment	Alignment(int,java.lang.String)	0	[false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Alignment.java
95	jxl.format.Alignment	getValue()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Alignment.java
96	jxl.format.Alignment	getDescription()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Alignment.java
97	jxl.format.Alignment	getAlignment(int)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Alignment.java
98	jxl.format.VerticalAlignment	VerticalAlignment(int,java.lang.String)	0	[false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/VerticalAlignment.java
99	jxl.format.VerticalAlignment	getValue()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/VerticalAlignment.java
100	jxl.format.VerticalAlignment	getDescription()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/VerticalAlignment.java
101	jxl.format.VerticalAlignment	getAlignment(int)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/VerticalAlignment.java
102	jxl.format.Orientation	Orientation(int,java.lang.String)	0	[false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Orientation.java
103	jxl.format.Orientation	getValue()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Orientation.java
104	jxl.format.Orientation	getDescription()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Orientation.java
105	jxl.format.Orientation	getOrientation(int)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Orientation.java
106	jxl.format.Border	Border(java.lang.String)	0	[false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Border.java
107	jxl.format.Border	getDescription()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Border.java
108	jxl.format.BorderLineStyle	BorderLineStyle(int,java.lang.String)	0	[false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/BorderLineStyle.java
109	jxl.format.BorderLineStyle	getValue()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/BorderLineStyle.java
110	jxl.format.BorderLineStyle	getDescription()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/BorderLineStyle.java
111	jxl.format.BorderLineStyle	getStyle(int)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/BorderLineStyle.java
112	jxl.format.Colour	Colour(int,java.lang.String,int,int,int)	0	[false, false, false, false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Colour.java
113	jxl.format.Colour	getValue()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Colour.java
114	jxl.format.Colour	getDescription()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Colour.java
115	jxl.format.Colour	getDefaultRed()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Colour.java
116	jxl.format.Colour	getDefaultGreen()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Colour.java
117	jxl.format.Colour	getDefaultBlue()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Colour.java
118	jxl.format.Colour	getDefaultRGB()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Colour.java
119	jxl.format.Colour	getInternalColour(int)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Colour.java
120	jxl.format.Colour	getAllColours()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Colour.java
121	jxl.format.Pattern	Pattern(int,java.lang.String)	0	[false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Pattern.java
122	jxl.format.Pattern	getValue()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Pattern.java
123	jxl.format.Pattern	getDescription()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Pattern.java
124	jxl.format.Pattern	getPattern(int)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/Pattern.java
125	jxl.format.RGB	RGB(int,int,int)	0	[false, false, false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/RGB.java
126	jxl.format.RGB	getRed()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/RGB.java
127	jxl.format.RGB	getGreen()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/RGB.java
128	jxl.format.RGB	getBlue()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/RGB.java
129	jxl.format.UnderlineStyle	UnderlineStyle(int,java.lang.String)	0	[false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/UnderlineStyle.java
130	jxl.format.UnderlineStyle	getValue()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/UnderlineStyle.java
131	jxl.format.UnderlineStyle	getDescription()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/UnderlineStyle.java
132	jxl.format.UnderlineStyle	getStyle(int)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/UnderlineStyle.java
133	jxl.format.ScriptStyle	ScriptStyle(int,java.lang.String)	0	[false, false]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/ScriptStyle.java
134	jxl.format.ScriptStyle	getValue()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/ScriptStyle.java
135	jxl.format.ScriptStyle	getDescription()	0	[]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/ScriptStyle.java
136	jxl.format.ScriptStyle	getStyle(int)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/format/ScriptStyle.java
137	jxl.common.Logger	getLogger(java.lang.Class)	0	[false]		public	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
138	jxl.common.Logger	initializeLogger()	0	[]		private	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
139	jxl.common.Logger	Logger()	0	[]		protected	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
140	jxl.common.Logger	debug(java.lang.Object)	0	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
141	jxl.common.Logger	debug(java.lang.Object,java.lang.Throwable)	0	[false, false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
142	jxl.common.Logger	error(java.lang.Object)	0	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
143	jxl.common.Logger	error(java.lang.Object,java.lang.Throwable)	0	[false, false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
144	jxl.common.Logger	fatal(java.lang.Object)	0	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
145	jxl.common.Logger	fatal(java.lang.Object,java.lang.Throwable)	0	[false, false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
146	jxl.common.Logger	info(java.lang.Object)	0	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
147	jxl.common.Logger	info(java.lang.Object,java.lang.Throwable)	0	[false, false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
148	jxl.common.Logger	warn(java.lang.Object)	0	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
149	jxl.common.Logger	warn(java.lang.Object,java.lang.Throwable)	0	[false, false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
150	jxl.common.Logger	getLoggerImpl(java.lang.Class)	0	[false]		protected	true	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
151	jxl.common.Logger	setSuppressWarnings(boolean)	0	[false]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/common/Logger.java
152	jxl.write.biff.SharedStrings	SharedStrings()	0	[]		public	false	/Users/kknock/RIPLE/taint/injection-experiment-gradle/jexcelapi/src/main/java/jxl/write/biff/SharedStrings.java
